t,yr,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,d_IM_a,d_IM_b,d_shootP,d_litterP,d_ROP_a,d_LOP_a,d_PIP_a,d_DIP_a,d_rootP,d_ROP_b,d_LOP_b,d_PIP_b,d_DIP_b,r_sed_IM,r_sed_OM,r_diffus,r_decay_litter,r_decay_labile,r_decay_refrac,r_mort_shoot,r_mort_root,r_adsorp,r_assim,shootM,rootM,BM,litterM,OM_a,OM_b,TM_a,TM_b,TP,H_b,Z_a,Z_w,H_w,H_a,LOI_a,LOI_b,BD_b,PD_a,PD_b,phi_a,phi_b,V_pore_a,V_pore_b,V_w_b,V_w_a,V_w,d_V_w,TW,Q_ET,Q_precip,Q_ground,Q_in,Q_out
11.35933,0.03110015,0.1203375,29038.8,0.03954535,0.0002411112,5.273541e-05,0.000194848,0.0003923003,0.2291266,1.026936,7.254976,0.01608349,6.959476,0.05433299,-0.0137547,0.01628228,0.00352884,4.231558e-05,-3.284505e-07,-3.221094e-06,-4.484032e-05,0.006498359,0.002403678,0.0002351999,0.0007573387,-0.01575602,0.0005288061,0.1353051,0.01148043,0.1530519,0.0113953,0.0113953,0,0.00113953,0.00113953,-0.1682198,0.006702231,39.54535,1026.936,1066.482,0.2411112,40.03404,8297.995,40.15438,37336.79,15.58136,0.1122158,0.01221583,0.4771373,0.4649215,-0.01221583,0.9970031,0.2222472,332723,2047312,2047312,1,0.837483,-0.01221583,0.09397886,0.09397886,0.4649215,0.5589004,-0.009701641,21.93051,0.006883747,0.00146031,0,0.0004649215,0.00370636
11.35933,0.03110015,0.1203377,29038.8,0.03954535,0.0002411116,5.273541e-05,0.0001948481,0.0003923008,0.229127,1.026936,7.254976,0.01608349,6.959476,0.05433221,-0.01375472,0.0162823,0.00352884,4.231558e-05,-3.284504e-07,-3.221094e-06,-4.484039e-05,0.006497332,0.002403678,0.0002351999,0.0007573387,-0.01575739,0.000531202,0.1353051,0.01148043,0.1530352,0.0113953,0.0113953,0,0.00113953,0.00113953,-0.1682344,0.00670223,39.54535,1026.936,1066.482,0.2411116,40.03405,8297.995,40.15439,37336.79,15.58136,0.1122158,0.01221583,0.4771373,0.4649215,-0.01221583,0.9970031,0.2222472,332723,2047312,2047312,1,0.837483,-0.01221583,0.09397886,0.09397886,0.4649215,0.5589004,-0.009701641,21.93051,0.006883747,0.00146031,0,0.0004649215,0.00370636
11.46215,0.03138166,0.1189245,29038.8,0.0399093,0.0002454946,5.269844e-05,0.0001945047,0.0003876939,0.2297721,1.027184,7.255,0.01616157,6.957862,0.05438739,-0.01372934,0.01612512,0.003550313,4.294511e-05,-3.906185e-07,-3.456816e-06,-4.475766e-05,0.006058288,0.002418304,0.0002367229,0.0007613958,-0.01562605,0.0005287324,0.1355912,0.01150471,0.149723,0.01146599,0.01146599,0,0.001146599,0.001146599,-0.1668245,0.006739938,39.9093,1027.184,1067.094,0.2454946,40.402,8298.346,40.52092,37337.14,15.58116,0.11222,0.01221996,0.4761603,0.4639403,-0.01221996,0.9970651,0.2222544,332713.9,2047297,2047297,1,0.8374862,-0.01221996,0.09398267,0.09398267,0.4639403,0.557923,-0.009747247,22.02191,0.006919862,0.001878185,0,0.0004639403,0.004227955
11.46215,0.03138166,0.1189246,29038.8,0.03990931,0.000245495,5.269844e-05,0.0001945047,0.0003876944,0.2297725,1.027184,7.255,0.01616157,6.957862,0.05438682,-0.01372937,0.01612514,0.003550313,4.294512e-05,-3.906184e-07,-3.456817e-06,-4.475773e-05,0.006057535,0.002418304,0.0002367229,0.0007613958,-0.01562704,0.0005304743,0.1355912,0.01150471,0.1497108,0.01146599,0.01146599,0,0.001146599,0.001146599,-0.1668351,0.006739938,39.90931,1027.184,1067.094,0.245495,40.40201,8298.346,40.52093,37337.14,15.58116,0.11222,0.01221996,0.4761603,0.4639403,-0.01221996,0.9970651,0.2222544,332713.9,2047297,2047297,1,0.8374862,-0.01221996,0.09398267,0.09398267,0.4639403,0.557923,-0.009747247,22.02191,0.006919862,0.001878185,0,0.0004639403,0.004227955
11.64905,0.03189337,0.1163629,29038.8,0.04057652,0.0002536285,5.261487e-05,0.0001938186,0.000379343,0.2308299,1.027639,7.255044,0.01630457,6.954964,0.05448594,-0.01367574,0.01583868,0.003589671,4.410993e-05,-5.036953e-07,-3.883661e-06,-4.458291e-05,0.005273268,0.002445114,0.0002395176,0.0007688169,-0.01539125,0.0005091634,0.1361145,0.01154911,0.1440617,0.0115956,0.0115956,0,0.00115956,0.00115956,-0.1643041,0.006808969,40.57652,1027.639,1068.215,0.2536285,41.07658,8298.988,41.19294,37337.79,15.58072,0.1122275,0.01222751,0.4743844,0.4621569,-0.01222751,0.9971752,0.2222678,332697.3,2047269,2047269,1,0.8374922,-0.01222751,0.09398966,0.09398966,0.4621569,0.5561465,-0.009830145,22.18805,0.006985509,0.002637759,0,0.0004621569,0.005176061
11.64905,0.03189337,0.1163636,29038.8,0.04057655,0.0002536304,5.261487e-05,0.0001938187,0.0003793453,0.2308313,1.027639,7.255044,0.01630457,6.954964,0.05448407,-0.01367584,0.01583877,0.003589671,4.410994e-05,-5.036951e-07,-3.883667e-06,-4.458325e-05,0.005270739,0.002445114,0.0002395176,0.0007688169,-0.01539451,0.0005149431,0.1361145,0.01154911,0.1440205,0.0115956,0.0115956,0,0.00115956,0.00115956,-0.1643388,0.006808968,40.57655,1027.639,1068.215,0.2536304,41.07661,8298.988,41.19298,37337.79,15.58072,0.1122275,0.01222751,0.4743844,0.4621569,-0.01222751,0.9971752,0.2222678,332697.3,2047269,2047269,1,0.8374922,-0.01222751,0.09398966,0.09398966,0.4621569,0.5561465,-0.009830145,22.18805,0.006985509,0.002637759,0,0.0004621569,0.005176061
11.83596,0.03240509,0.1138125,29038.8,0.04125115,0.0002619835,5.251016e-05,0.000193053,0.0003710289,0.2317427,1.028098,7.255089,0.01644896,6.952108,0.0545794,-0.01361275,0.01555155,0.003629458,4.530168e-05,-6.167568e-07,-4.307965e-06,-4.437757e-05,0.00450221,0.002472214,0.0002423467,0.0007762983,-0.01516643,0.0004785318,0.1366418,0.01159385,0.1388037,0.01172667,0.01172667,0,0.001172667,0.001172667,-0.16189,0.006878634,41.25115,1028.098,1069.349,0.2619835,41.7587,8299.637,41.87251,37338.44,15.5802,0.1122351,0.01223515,0.4726085,0.4603734,-0.01223515,0.9972819,0.2222813,332680.5,2047241,2047241,1,0.8374981,-0.01223515,0.09399672,0.09399672,0.4603734,0.5543701,-0.009913043,22.35418,0.007051155,0.003397334,0,0.0004603734,0.006124166
11.83596,0.03240509,0.1138134,29038.8,0.04125119,0.0002619861,5.251016e-05,0.0001930532,0.0003710318,0.2317444,1.028098,7.255089,0.01644897,6.952107,0.05457745,-0.01361289,0.01555167,0.003629458,4.53017e-05,-6.167568e-07,-4.307973e-06,-4.437801e-05,0.004499518,0.002472214,0.0002423467,0.0007762983,-0.01516983,0.0004846069,0.1366418,0.01159385,0.1387597,0.01172667,0.01172667,0,0.001172667,0.001172667,-0.1619262,0.006878633,41.25119,1028.098,1069.35,0.2619861,41.75874,8299.637,41.87255,37338.44,15.5802,0.1122351,0.01223515,0.4726085,0.4603734,-0.01223515,0.9972819,0.2222813,332680.5,2047241,2047241,1,0.8374981,-0.01223515,0.09399673,0.09399673,0.4603734,0.5543701,-0.009913043,22.35418,0.007051155,0.003397334,0,0.0004603734,0.006124166
12.02286,0.0329168,0.111275,29038.81,0.04193326,0.0002705645,5.238432e-05,0.0001922084,0.0003627565,0.232513,1.028563,7.255135,0.01659476,6.949293,0.05466576,-0.01352035,0.01526429,0.0036722,4.655293e-05,-7.199822e-07,-4.695219e-06,-4.407635e-05,0.003785792,0.002501328,0.000245379,0.0007843778,-0.01495509,0.0004386041,0.1371762,0.0116392,0.1338911,0.01186739,0.01186739,0,0.001186739,0.001186739,-0.1596195,0.006953716,41.93326,1028.563,1070.496,0.2705645,42.44842,8300.293,42.5597,37339.1,15.57958,0.1122429,0.01224287,0.4708226,0.4585798,-0.01224287,0.9973854,0.2222949,332663.4,2047212,2047212,1,0.8375042,-0.01224287,0.09400387,0.09400387,0.4585798,0.5525836,-0.009956519,22.53048,0.007180859,0.004156908,0,0.0004585798,0.006987035
12.02286,0.0329168,0.1112778,29038.81,0.04193354,0.00027057,5.238524e-05,0.0001922119,0.0003627655,0.2325184,1.028563,7.255135,0.01659481,6.949292,0.05466429,-0.01352077,0.01526467,0.003672199,4.65532e-05,-7.200069e-07,-4.695353e-06,-4.407772e-05,0.003782831,0.002501328,0.0002453791,0.0007843774,-0.01495763,0.0004440263,0.1371762,0.0116392,0.133842,0.01186739,0.01186739,0,0.001186739,0.001186739,-0.1596466,0.006953713,41.93354,1028.563,1070.497,0.27057,42.44871,8300.293,42.55998,37339.1,15.57958,0.1122429,0.01224287,0.4708226,0.4585798,-0.01224287,0.9973854,0.2222949,332663.4,2047212,2047212,1,0.8375042,-0.01224287,0.09400387,0.09400387,0.4585798,0.5525836,-0.009956519,22.53048,0.007180859,0.004156908,0,0.0004585798,0.006987035
12.20976,0.03342851,0.1087593,29038.81,0.04262388,0.0002793879,5.224102e-05,0.0001912981,0.0003545552,0.2331582,1.029033,7.255181,0.01674217,6.946516,0.054744,-0.01327849,0.01498016,0.003733807,4.807153e-05,-7.534069e-07,-4.835998e-06,-4.328788e-05,0.003383763,0.002543292,0.0002496766,0.0007964359,-0.01475893,0.000369485,0.1377368,0.01168676,0.1291437,0.01206918,0.01206918,0,0.001206918,0.001206918,-0.1575108,0.007064294,42.62388,1029.033,1071.657,0.2793879,43.14681,8300.957,43.25557,37339.76,15.57888,0.1122507,0.01225068,0.4689641,0.4567134,-0.01225068,0.9974857,0.2223088,332646.2,2047183,2047183,1,0.8375103,-0.01225068,0.0940111,0.0940111,0.4567134,0.5507245,-0.009717124,22.77969,0.007770217,0.004916482,0,0.0004567134,0.007238283
12.20976,0.03342851,0.1087733,29038.81,0.04262564,0.0002794129,5.224754e-05,0.0001913211,0.0003546009,0.2331878,1.029035,7.255181,0.01674254,6.946514,0.05474082,-0.01328065,0.01498209,0.003733805,4.807336e-05,-7.535866e-07,-4.836911e-06,-4.329491e-05,0.003373148,0.002543291,0.0002496771,0.0007964331,-0.01476446,0.0003851727,0.1377368,0.01168676,0.1289658,0.01206918,0.01206918,0,0.001206918,0.001206918,-0.1575697,0.007064275,42.62564,1029.035,1071.66,0.2794129,43.14862,8300.958,43.2574,37339.77,15.5789,0.1122507,0.0122507,0.4689641,0.4567134,-0.0122507,0.9974854,0.2223088,332646.2,2047183,2047183,1,0.8375103,-0.0122507,0.09401112,0.09401112,0.4567134,0.5507245,-0.009717124,22.77969,0.007770217,0.004916482,0,0.0004567134,0.007238283
12.12198,0.03318818,0.1099399,29038.81,0.04229866,0.0002752174,5.231115e-05,0.0001917363,0.0003584042,0.2328742,1.028812,7.255159,0.01667278,6.947814,0.05470775,-0.01339255,0.01511377,0.003704746,4.735289e-05,-7.377744e-07,-4.770283e-06,-4.365973e-05,0.003569507,0.002523497,0.0002476487,0.0007907512,-0.01485005,0.0004042103,0.137473,0.01166437,0.1313153,0.01197398,0.01197398,0,0.001197398,0.001197398,-0.1584905,0.007012152,42.29866,1028.812,1071.111,0.2752174,42.81793,8300.644,42.92787,37339.45,15.57922,0.112247,0.012247,0.4698369,0.4575899,-0.012247,0.997439,0.2223022,332654.3,2047197,2047197,1,0.8375074,-0.012247,0.09400769,0.09400769,0.4575899,0.5515976,-0.009829558,22.66265,0.007493421,0.004559743,0,0.0004575899,0.007120282
12.12198,0.03318818,0.1099439,29038.81,0.04229915,0.0002752242,5.231299e-05,0.0001917427,0.000358417,0.2328825,1.028812,7.255159,0.01667288,6.947814,0.05470684,-0.01339316,0.01511431,0.003704746,4.73534e-05,-7.378243e-07,-4.770536e-06,-4.366169e-05,0.003566531,0.002523497,0.0002476489,0.0007907505,-0.01485164,0.0004086443,0.137473,0.01166437,0.1312654,0.01197398,0.01197398,0,0.001197398,0.001197398,-0.1585073,0.007012146,42.29915,1028.812,1071.111,0.2752242,42.81843,8300.644,42.92838,37339.45,15.57922,0.112247,0.01224701,0.4698369,0.4575899,-0.01224701,0.9974389,0.2223023,332654.3,2047197,2047197,1,0.8375074,-0.01224701,0.0940077,0.0940077,0.4575899,0.5515976,-0.009829558,22.66265,0.007493421,0.004559743,0,0.0004575899,0.007120282
12.04269,0.03297108,0.1110098,29038.81,0.04200638,0.0002714943,5.237085e-05,0.0001921184,0.0003618919,0.2325923,1.028613,7.25514,0.01661037,6.948995,0.05467356,-0.01349518,0.01523448,0.003678686,4.671214e-05,-7.235699e-07,-4.710399e-06,-4.399427e-05,0.00374034,0.002505746,0.0002458313,0.0007856484,-0.01493508,0.0004349002,0.1372355,0.01164422,0.1333381,0.01188863,0.01188863,0,0.001188863,0.001188863,-0.1594043,0.006965364,42.00638,1028.613,1070.619,0.2714943,42.52237,8300.363,42.63338,37339.17,15.57951,0.1122437,0.01224369,0.4706255,0.4583818,-0.01224369,0.9973962,0.2222964,332661.6,2047209,2047209,1,0.8375048,-0.01224369,0.09400463,0.09400463,0.4583818,0.5523864,-0.009931127,22.55691,0.007243372,0.004237475,0,0.0004583818,0.007013684
12.04269,0.03297108,0.1110099,29038.81,0.0420064,0.0002714945,5.237093e-05,0.0001921186,0.0003618924,0.2325927,1.028613,7.25514,0.01661038,6.948995,0.05467351,-0.0134952,0.0152345,0.003678686,4.671216e-05,-7.235718e-07,-4.710409e-06,-4.399435e-05,0.003740208,0.002505746,0.0002458313,0.0007856483,-0.01493516,0.0004351118,0.1372355,0.01164422,0.1333359,0.01188863,0.01188863,0,0.001188863,0.001188863,-0.1594052,0.006965364,42.0064,1028.613,1070.619,0.2714945,42.52239,8300.363,42.6334,37339.17,15.57951,0.1122437,0.01224369,0.4706255,0.4583818,-0.01224369,0.9973962,0.2222964,332661.6,2047209,2047209,1,0.8375048,-0.01224369,0.09400463,0.09400463,0.4583818,0.5523864,-0.009931127,22.55691,0.007243372,0.004237475,0,0.0004583818,0.007013684
12.06251,0.03302535,0.1107427,29038.81,0.0420794,0.0002724221,5.235655e-05,0.0001920251,0.0003610211,0.2326664,1.028662,7.255145,0.01662596,6.948699,0.05468205,-0.01346965,0.01520439,0.003685184,4.687166e-05,-7.271361e-07,-4.725455e-06,-4.391107e-05,0.003696845,0.002510172,0.0002462844,0.0007869211,-0.0149139,0.0004281063,0.1372948,0.01164925,0.1328183,0.01190991,0.01190991,0,0.001190991,0.001190991,-0.1591767,0.006977032,42.0794,1028.662,1070.742,0.2724221,42.5962,8300.433,42.70694,37339.24,15.57944,0.1122445,0.01224452,0.4704284,0.4581838,-0.01224452,0.9974069,0.2222979,332659.8,2047206,2047206,1,0.8375055,-0.01224452,0.0940054,0.0940054,0.4581838,0.5521892,-0.009905734,22.58335,0.007305884,0.004318042,0,0.0004581838,0.007040334
12.06251,0.03302535,0.1107427,29038.81,0.0420794,0.0002724221,5.235655e-05,0.0001920251,0.0003610211,0.2326664,1.028662,7.255145,0.01662596,6.948699,0.05468207,-0.01346965,0.01520439,0.003685184,4.687166e-05,-7.271361e-07,-4.725455e-06,-4.391107e-05,0.003696869,0.002510172,0.0002462844,0.0007869211,-0.01491387,0.0004280491,0.1372948,0.01164925,0.1328187,0.01190991,0.01190991,0,0.001190991,0.001190991,-0.1591764,0.006977032,42.0794,1028.662,1070.742,0.2724221,42.5962,8300.433,42.70694,37339.24,15.57944,0.1122445,0.01224452,0.4704284,0.4581838,-0.01224452,0.9974069,0.2222979,332659.8,2047206,2047206,1,0.8375055,-0.01224452,0.0940054,0.0940054,0.4581838,0.5521892,-0.009905734,22.58335,0.007305884,0.004318042,0,0.0004581838,0.007040334
12.08233,0.03307963,0.1104759,29038.81,0.04215252,0.0002733529,5.23421e-05,0.0001919313,0.0003601514,0.2327393,1.028712,7.25515,0.01664158,6.948404,0.05469049,-0.01344413,0.01517432,0.003691693,4.70317e-05,-7.306996e-07,-4.740492e-06,-4.382786e-05,0.003653489,0.002514606,0.0002467383,0.0007881957,-0.01489284,0.0004212576,0.1373541,0.01165429,0.1323014,0.01193123,0.01193123,0,0.001193123,0.001193123,-0.1589503,0.006988719,42.15252,1028.712,1070.865,0.2733529,42.67014,8300.503,42.78062,37339.31,15.57937,0.1122453,0.01224535,0.4702312,0.4579859,-0.01224535,0.9974176,0.2222993,332658,2047203,2047203,1,0.8375061,-0.01224535,0.09400616,0.09400616,0.4579859,0.551992,-0.009880342,22.60978,0.007368396,0.004398609,0,0.0004579859,0.007066983
12.08233,0.03307963,0.1104759,29038.81,0.04215252,0.0002733529,5.23421e-05,0.0001919313,0.0003601514,0.2327393,1.028712,7.25515,0.01664158,6.948404,0.05469049,-0.01344413,0.01517432,0.003691693,4.70317e-05,-7.306996e-07,-4.740492e-06,-4.382786e-05,0.003653492,0.002514606,0.0002467383,0.0007881957,-0.01489283,0.0004212496,0.1373541,0.01165429,0.1323015,0.01193123,0.01193123,0,0.001193123,0.001193123,-0.1589502,0.006988719,42.15252,1028.712,1070.865,0.2733529,42.67014,8300.503,42.78062,37339.31,15.57937,0.1122453,0.01224535,0.4702312,0.4579859,-0.01224535,0.9974176,0.2222993,332658,2047203,2047203,1,0.8375061,-0.01224535,0.09400616,0.09400616,0.4579859,0.551992,-0.009880342,22.60978,0.007368396,0.004398609,0,0.0004579859,0.007066983
12.12198,0.03318818,0.1099438,29038.81,0.04229915,0.0002752241,5.231298e-05,0.0001917427,0.0003584169,0.2328824,1.028812,7.255159,0.01667288,6.947814,0.05470692,-0.01339315,0.01511431,0.003704746,4.735339e-05,-7.378242e-07,-4.770536e-06,-4.366168e-05,0.003566651,0.002523497,0.0002476489,0.0007907505,-0.01485149,0.0004083836,0.137473,0.01166437,0.1312674,0.01197398,0.01197398,0,0.001197398,0.001197398,-0.1585058,0.007012146,42.29915,1028.812,1071.111,0.2752241,42.81843,8300.644,42.92837,37339.45,15.57922,0.112247,0.01224701,0.4698369,0.4575899,-0.01224701,0.9974389,0.2223023,332654.3,2047197,2047197,1,0.8375074,-0.01224701,0.0940077,0.0940077,0.4575899,0.5515976,-0.009829558,22.66265,0.007493421,0.004559743,0,0.0004575899,0.007120282
12.12198,0.03318818,0.1099438,29038.81,0.04229915,0.0002752241,5.231298e-05,0.0001917427,0.0003584169,0.2328824,1.028812,7.255159,0.01667288,6.947814,0.05470694,-0.01339315,0.01511431,0.003704746,4.735339e-05,-7.378242e-07,-4.770536e-06,-4.366168e-05,0.003566669,0.002523497,0.0002476489,0.0007907505,-0.01485147,0.0004083403,0.137473,0.01166437,0.1312677,0.01197398,0.01197398,0,0.001197398,0.001197398,-0.1585055,0.007012146,42.29915,1028.812,1071.111,0.2752241,42.81843,8300.644,42.92837,37339.45,15.57922,0.112247,0.01224701,0.4698369,0.4575899,-0.01224701,0.9974389,0.2223023,332654.3,2047197,2047197,1,0.8375074,-0.01224701,0.0940077,0.0940077,0.4575899,0.5515976,-0.009829558,22.66265,0.007493421,0.004559743,0,0.0004575899,0.007120282
12.16163,0.03329674,0.1094138,29038.81,0.0424463,0.000277108,5.228359e-05,0.000191553,0.0003566891,0.2330221,1.028912,7.255169,0.01670428,6.947226,0.05472287,-0.01334227,0.01505447,0.003717844,4.767726e-05,-7.449456e-07,-4.800539e-06,-4.349579e-05,0.003479761,0.002532419,0.0002485629,0.0007933127,-0.01481105,0.0003963325,0.137592,0.01167447,0.1302348,0.01201689,0.01201689,0,0.001201689,0.001201689,-0.1580709,0.007035647,42.4463,1028.912,1071.359,0.277108,42.96724,8300.786,43.07666,37339.59,15.57908,0.1122487,0.01224867,0.4694427,0.457194,-0.01224867,0.99746,0.2223052,332650.7,2047191,2047191,1,0.8375087,-0.01224867,0.09400924,0.09400924,0.457194,0.5512033,-0.009778773,22.71551,0.007618446,0.004720877,0,0.000457194,0.007173582
12.16163,0.03329674,0.1094138,29038.81,0.0424463,0.000277108,5.228359e-05,0.000191553,0.0003566891,0.2330221,1.028912,7.255169,0.01670428,6.947226,0.05472289,-0.01334227,0.01505447,0.003717844,4.767726e-05,-7.449456e-07,-4.800539e-06,-4.349579e-05,0.003479782,0.002532419,0.0002485629,0.0007933127,-0.01481101,0.0003962794,0.137592,0.01167447,0.1302352,0.01201689,0.01201689,0,0.001201689,0.001201689,-0.1580706,0.007035647,42.4463,1028.912,1071.359,0.277108,42.96724,8300.786,43.07666,37339.59,15.57908,0.1122487,0.01224867,0.4694427,0.457194,-0.01224867,0.99746,0.2223052,332650.7,2047191,2047191,1,0.8375087,-0.01224867,0.09400924,0.09400924,0.457194,0.5512033,-0.009778773,22.71551,0.007618446,0.004720877,0,0.000457194,0.007173582
12.20128,0.03340529,0.1088858,29038.81,0.04259397,0.0002790048,5.225391e-05,0.000191362,0.0003549678,0.2331583,1.029013,7.255179,0.01673579,6.94664,0.05473836,-0.01329147,0.01499481,0.003730988,4.800331e-05,-7.520638e-07,-4.830502e-06,-4.333021e-05,0.003392856,0.002541372,0.0002494803,0.0007958824,-0.01477144,0.0003850153,0.1377113,0.01168459,0.1292043,0.01205995,0.01205995,0,0.001205995,0.001205995,-0.157645,0.007059222,42.59397,1029.013,1071.607,0.2790048,43.11659,8300.928,43.22547,37339.74,15.57894,0.1122503,0.01225034,0.4690484,0.4567981,-0.01225034,0.997481,0.2223082,332647,2047184,2047184,1,0.83751,-0.01225034,0.09401078,0.09401078,0.4567981,0.5508089,-0.009727988,22.76838,0.00774347,0.004882011,0,0.0004567981,0.007226881
12.20128,0.03340529,0.1088858,29038.81,0.04259397,0.0002790049,5.225391e-05,0.000191362,0.0003549678,0.2331583,1.029013,7.255179,0.01673579,6.94664,0.05473838,-0.01329147,0.01499481,0.003730988,4.800331e-05,-7.520638e-07,-4.830503e-06,-4.333021e-05,0.003392875,0.002541372,0.0002494803,0.0007958824,-0.01477141,0.0003849685,0.1377113,0.01168459,0.1292046,0.01205995,0.01205995,0,0.001205995,0.001205995,-0.1576447,0.007059222,42.59397,1029.013,1071.607,0.2790049,43.11659,8300.928,43.22548,37339.74,15.57894,0.1122503,0.01225034,0.4690484,0.4567981,-0.01225034,0.997481,0.2223082,332647,2047184,2047184,1,0.83751,-0.01225034,0.09401078,0.09401078,0.4567981,0.5508089,-0.009727988,22.76838,0.00774347,0.004882011,0,0.0004567981,0.007226881
12.39446,0.03393419,0.1063421,29038.81,0.0433209,0.0002884315,5.210528e-05,0.0001904148,0.0003466752,0.2337729,1.029508,7.255228,0.01689074,6.943805,0.05480742,-0.01304535,0.01470661,0.003795685,4.96236e-05,-7.86694e-07,-4.975888e-06,-4.252784e-05,0.002969545,0.002585441,0.0002540009,0.0008085099,-0.01459029,0.0003398317,0.1382953,0.01173415,0.1242166,0.01227196,0.01227196,0,0.001227196,0.001227196,-0.1556954,0.007175138,43.3209,1029.508,1072.829,0.2884315,43.85185,8301.627,43.9582,37340.44,15.57821,0.1122586,0.01225856,0.4671276,0.454869,-0.01225856,0.9975808,0.2223227,332628.9,2047154,2047154,1,0.8375164,-0.01225856,0.09401839,0.09401839,0.454869,0.5488874,-0.009480555,23.02595,0.008352618,0.005667091,0,0.000454869,0.007486566
12.39446,0.03393419,0.106342,29038.81,0.04332097,0.0002884346,5.210528e-05,0.0001904148,0.0003466748,0.2337729,1.029508,7.255228,0.01689075,6.943804,0.05480838,-0.01304533,0.01470659,0.003795685,4.962364e-05,-7.866942e-07,-4.97589e-06,-4.252777e-05,0.002970672,0.00258544,0.0002540009,0.0008085098,-0.01458858,0.0003369918,0.1382953,0.01173415,0.1242349,0.01227196,0.01227196,0,0.001227196,0.001227196,-0.1556772,0.007175138,43.32097,1029.508,1072.829,0.2884346,43.85192,8301.627,43.95826,37340.44,15.57821,0.1122586,0.01225856,0.4671276,0.454869,-0.01225856,0.9975808,0.2223227,332628.9,2047154,2047154,1,0.8375164,-0.01225856,0.09401839,0.09401839,0.454869,0.5488874,-0.009480555,23.02595,0.008352618,0.005667091,0,0.000454869,0.007486566
12.58764,0.03446308,0.1038457,29038.81,0.04406046,0.0002981774,5.194997e-05,0.0001894396,0.0003385368,0.2343061,1.030012,7.255277,0.01704816,6.941003,0.05486857,-0.01280146,0.01442253,0.003861489,5.129781e-05,-8.212312e-07,-5.120227e-06,-4.173277e-05,0.002549867,0.002630263,0.0002586064,0.0008213169,-0.01442386,0.0003029069,0.1388843,0.01178412,0.1193369,0.01248769,0.01248769,0,0.001248769,0.001248769,-0.1539028,0.007292824,44.06046,1030.012,1074.072,0.2981774,44.60003,8302.337,44.70388,37341.15,15.57745,0.1122669,0.01226692,0.4652069,0.45294,-0.01226692,0.997677,0.2223375,332610.4,2047123,2047123,1,0.837523,-0.01226692,0.09402613,0.09402613,0.45294,0.5469661,-0.009233121,23.28352,0.008961766,0.006452171,0,0.00045294,0.007746251
12.58764,0.03446308,0.1038454,29038.81,0.04406057,0.0002981826,5.194997e-05,0.0001894397,0.0003385361,0.2343062,1.030012,7.255277,0.01704818,6.941002,0.05486992,-0.01280143,0.0144225,0.003861489,5.129788e-05,-8.212315e-07,-5.120231e-06,-4.173266e-05,0.002551405,0.002630263,0.0002586064,0.0008213168,-0.01442147,0.0002989779,0.1388843,0.01178412,0.1193621,0.01248769,0.01248769,0,0.001248769,0.001248769,-0.1538774,0.007292822,44.06057,1030.012,1074.073,0.2981826,44.60014,8302.337,44.70399,37341.15,15.57745,0.1122669,0.01226693,0.4652069,0.45294,-0.01226693,0.997677,0.2223375,332610.4,2047123,2047123,1,0.837523,-0.01226693,0.09402613,0.09402613,0.45294,0.5469661,-0.009233121,23.28352,0.008961766,0.006452171,0,0.00045294,0.007746251
